gdof_sigma,gdof_u,gdof_d,elastic_formulation,history_source,max_d,max_H,R,residual_force,R_dir,load,load_dir,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_step_s,t_init_damage_s,t_elastic_assemble_s,t_elastic_solve_s,t_phase_assemble_s,t_phase_solve_s,d_relaxation,stagger_tol,reaction_x,disp_x,step,iters,converged,err_u,err_d
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0076500000000000005,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,34.67815636098385,3.993511199951172e-06,14.815479531884193,3.29832261800766,0.9609878957271576,9.753046736121178,1.0,1e-05,-0.0,0.0076500000000000005,765,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007660000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.086870700120926,4.798173904418945e-06,14.87695699930191,3.625187635421753,0.9017280787229538,10.857749104499817,1.0,1e-05,-0.0,0.007660000000000001,766,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007670000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.90845297276974,4.678964614868164e-06,14.943104773759842,3.306489810347557,0.9553133249282837,10.869205370545387,1.0,1e-05,-0.0,0.007670000000000001,767,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007680000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.33866101503372,3.7848949432373047e-06,14.797106578946114,3.3017398566007614,1.0311478674411774,10.281335651874542,1.0,1e-05,-0.0,0.007680000000000001,768,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007690000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.90544182062149,4.187226295471191e-06,14.992165565490723,3.328138843178749,0.9840061068534851,10.664541080594063,1.0,1e-05,-0.0,0.007690000000000001,769,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0077,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.65193071961403,3.814697265625e-06,14.797023758292198,3.2876272797584534,0.9680396318435669,10.77256540954113,1.0,1e-05,-0.0,0.0077,770,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007710000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.68149362504482,4.559755325317383e-06,15.018471792340279,3.29299496114254,0.9568565040826797,10.197877049446106,1.0,1e-05,-0.0,0.007710000000000001,771,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00772,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.943352326750755,4.470348358154297e-06,14.877300545573235,3.2946205884218216,0.9549087435007095,10.946379542350769,1.0,1e-05,-0.0,0.00772,772,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007730000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.31056658923626,4.112720489501953e-06,15.022582933306694,3.329593449831009,0.9959456026554108,11.055413335561752,1.0,1e-05,-0.0,0.007730000000000001,773,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00774,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,34.838752776384354,3.978610038757324e-06,14.823793545365334,3.3245942443609238,0.9758282750844955,9.849444150924683,1.0,1e-05,-0.0,0.00774,774,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007750000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.38246642053127,3.7550926208496094e-06,15.057623460888863,3.488140434026718,0.976765587925911,10.836118191480637,1.0,1e-05,-0.0,0.007750000000000001,775,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00776,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.59615269303322,4.5299530029296875e-06,14.832179829478264,3.3080880492925644,0.9618347883224487,10.701561644673347,1.0,1e-05,-0.0,0.00776,776,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007770000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.337458059191704,3.874301910400391e-06,14.856551498174667,3.309492588043213,0.9739715903997421,10.313422590494156,1.0,1e-05,-0.0,0.007770000000000001,777,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0077800000000000005,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.841754376888275,4.827976226806641e-06,15.04340498149395,3.3345023095607758,0.9433181881904602,10.60135281085968,1.0,1e-05,-0.0,0.0077800000000000005,778,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007790000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.58152800798416,3.844499588012695e-06,14.794803991913795,3.2802673131227493,0.9548635333776474,10.784805968403816,1.0,1e-05,-0.0,0.007790000000000001,779,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0078000000000000005,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.04729826748371,4.202127456665039e-06,15.767852246761322,3.312088504433632,0.973786935210228,10.091162994503975,1.0,1e-05,-0.0,0.0078000000000000005,780,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007810000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.95788139104843,3.844499588012695e-06,14.846627905964851,3.3269479125738144,0.9963946491479874,10.921435385942459,1.0,1e-05,-0.0,0.007810000000000001,781,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00782,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.239910289645195,4.336237907409668e-06,14.95353515446186,3.3093893229961395,1.0292694568634033,11.049996316432953,1.0,1e-05,-0.0,0.00782,782,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00783,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,34.971999168395996,4.127621650695801e-06,14.88676169514656,3.311195507645607,0.9688948541879654,9.879635110497475,1.0,1e-05,-0.0,0.00783,783,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007840000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.13256138563156,3.3676624298095703e-06,15.013683900237083,3.634969934821129,0.9082946181297302,10.741226270794868,1.0,1e-05,-0.0,0.007840000000000001,784,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007850000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.75834931433201,3.7848949432373047e-06,14.852724716067314,3.307213246822357,0.9884699583053589,10.823444485664368,1.0,1e-05,-0.0,0.007850000000000001,785,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00786,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.44070141017437,3.829598426818848e-06,15.0229681879282,3.3238606601953506,0.9416547864675522,10.255525380373001,1.0,1e-05,-0.0,0.00786,786,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00787,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.73495902121067,3.635883331298828e-06,14.967712551355362,3.314417079091072,0.9697241187095642,10.550823301076889,1.0,1e-05,-0.0,0.00787,787,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00788,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.53386127948761,3.814697265625e-06,14.805763006210327,3.295848622918129,0.9632186591625214,10.672785088419914,1.0,1e-05,-0.0,0.00788,788,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007890000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,41.687265917658806,4.366040229797363e-06,15.994271948933601,8.155208095908165,1.061333328485489,10.573052793741226,1.0,1e-05,-0.0,0.007890000000000001,789,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0079,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.06751976907253,5.111098289489746e-06,15.06643882393837,3.3081629276275635,0.9886235594749451,10.727955967187881,1.0,1e-05,-0.0,0.0079,790,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00791,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.378123968839645,5.766749382019043e-06,15.225481256842613,3.454549252986908,0.9087972044944763,10.899063989520073,1.0,1e-05,-0.0,0.00791,791,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00792,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.80462485551834,4.5299530029296875e-06,15.038206472992897,3.463054597377777,1.020871639251709,10.339258909225464,1.0,1e-05,-0.0,0.00792,792,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007930000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.41043980419636,5.230307579040527e-06,15.008599549531937,3.3751955926418304,1.0055155754089355,11.057607635855675,1.0,1e-05,-0.0,0.007930000000000001,793,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007940000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.63968811929226,4.678964614868164e-06,15.174736142158508,3.310730502009392,0.9409845024347305,11.34040829539299,1.0,1e-05,-0.0,0.007940000000000001,794,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00795,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.53508664667606,4.723668098449707e-06,14.805957347154617,3.2870905995368958,1.013432964682579,10.473047778010368,1.0,1e-05,-0.0,0.00795,795,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00796,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.59677146375179,4.425644874572754e-06,15.091078490018845,3.345807373523712,0.9600284844636917,10.891273155808449,1.0,1e-05,-0.0,0.00796,796,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007970000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.18592554330826,4.649162292480469e-06,14.946716532111168,3.313168555498123,0.963713750243187,11.12317031621933,1.0,1e-05,-0.0,0.007970000000000001,797,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.007980000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.64754010736942,4.76837158203125e-06,14.90388309955597,3.297790840268135,1.009272187948227,10.486084759235382,1.0,1e-05,-0.0,0.007980000000000001,798,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00799,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.801902025938034,5.46872615814209e-06,14.947820842266083,3.316657066345215,0.9142409861087799,10.647541418671608,1.0,1e-05,-0.0,0.00799,799,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.54597634077072,4.500150680541992e-06,15.012532025575638,3.3852561116218567,0.9569169133901596,11.32210984826088,1.0,1e-05,-0.0,0.008,800,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008010000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.59338241815567,4.842877388000488e-06,14.8401730209589,3.2977011054754257,1.0626116842031479,10.399239346385002,1.0,1e-05,-0.0,0.008010000000000001,801,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008020000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.30774100124836,4.798173904418945e-06,14.928091183304787,3.2981123626232147,0.9973799586296082,11.069360688328743,1.0,1e-05,-0.0,0.008020000000000001,802,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00803,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.117626786231995,5.170702934265137e-06,15.05232360959053,3.330414280295372,0.9982150495052338,10.839361488819122,1.0,1e-05,-0.0,0.00803,803,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00804,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.431489169597626,4.932284355163574e-06,14.977114468812943,3.311816230416298,1.0003774464130402,10.27443590760231,1.0,1e-05,-0.0,0.00804,804,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00805,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.59029829502106,4.9173831939697266e-06,15.516716420650482,3.284802332520485,0.9415499269962311,10.931206479668617,1.0,1e-05,-0.0,0.00805,805,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008060000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.28457759320736,4.51505184173584e-06,15.042253375053406,3.322824537754059,1.0159156620502472,11.038981139659882,1.0,1e-05,-0.0,0.008060000000000001,806,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00807,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.76859071850777,4.723668098449707e-06,15.024314939975739,3.3038391768932343,0.9996970593929291,10.486983895301819,1.0,1e-05,-0.0,0.00807,807,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00808,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.095014080405235,5.170702934265137e-06,14.967387855052948,3.31514373421669,0.940677285194397,10.920484453439713,1.0,1e-05,-0.0,0.00808,808,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00809,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.52247641980648,5.036592483520508e-06,14.894242629408836,3.3005111515522003,1.0098965466022491,11.171066984534264,1.0,1e-05,-0.0,0.00809,809,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008100000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.631664514541626,4.708766937255859e-06,15.035204648971558,3.340957373380661,0.9619619101285934,10.183438256382942,1.0,1e-05,-0.0,0.008100000000000001,810,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008110000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.307095006108284,9.626150131225586e-06,14.968800365924835,3.3273295015096664,0.9723682850599289,11.147900953888893,1.0,1e-05,-0.0,0.008110000000000001,811,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00812,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.41359931230545,5.155801773071289e-06,14.988605365157127,3.3355966359376907,1.0070077627897263,11.204730615019798,1.0,1e-05,-0.0,0.00812,812,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00813,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.46146781742573,4.842877388000488e-06,14.894368588924408,3.312751352787018,0.9658002704381943,10.363496959209442,1.0,1e-05,-0.0,0.00813,813,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008140000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.554535284638405,4.872679710388184e-06,14.956881806254387,3.6791239827871323,0.9288037270307541,11.039890572428703,1.0,1e-05,-0.0,0.008140000000000001,814,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008150000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.14186441898346,4.872679710388184e-06,14.895919799804688,3.304865285754204,1.0017826706171036,11.059626147150993,1.0,1e-05,-0.0,0.008150000000000001,815,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00816,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.73148562014103,4.991888999938965e-06,15.07363361120224,3.3252972215414047,0.9872367531061172,10.3670644313097,1.0,1e-05,-0.0,0.00816,816,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00817,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.16198833286762,5.230307579040527e-06,15.003723412752151,3.3287934362888336,1.1076568812131882,10.791715815663338,1.0,1e-05,-0.0,0.00817,817,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008180000000000002,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.0949344933033,4.500150680541992e-06,14.947143867611885,3.307276740670204,0.9727110415697098,11.011633902788162,1.0,1e-05,-0.0,0.008180000000000002,818,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008190000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.06047420203686,4.9620866775512695e-06,15.496863842010498,3.3400315642356873,0.9301579892635345,10.315243065357208,1.0,1e-05,-0.0,0.008190000000000001,819,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0082,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.43960788846016,4.857778549194336e-06,14.930334359407425,3.2985819429159164,1.0140632838010788,11.223383396863937,1.0,1e-05,-0.0,0.0082,820,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00821,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.293362110853195,5.424022674560547e-06,15.018777325749397,3.32275952398777,1.0054447203874588,11.028917461633682,1.0,1e-05,-0.0,0.00821,821,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00822,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.330802887678146,4.9173831939697266e-06,14.909717053174973,3.3134327828884125,0.9512423872947693,10.218383178114891,1.0,1e-05,-0.0,0.00822,822,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008230000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.70334504544735,4.9620866775512695e-06,14.912544697523117,3.3123473674058914,1.1151355803012848,11.405531227588654,1.0,1e-05,-0.0,0.008230000000000001,823,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00824,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.362589210271835,4.470348358154297e-06,14.976914674043655,3.3732313960790634,1.1323788613080978,11.011411368846893,1.0,1e-05,-0.0,0.00824,824,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00825,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.46947783231735,4.857778549194336e-06,14.758883491158485,3.328728049993515,1.0454781502485275,10.360838487744331,1.0,1e-05,-0.0,0.00825,825,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00826,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.3729757219553,4.678964614868164e-06,14.936160147190094,3.295461982488632,0.9376369565725327,11.239138171076775,1.0,1e-05,-0.0,0.00826,826,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008270000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.05579727888107,4.425644874572754e-06,14.938156679272652,3.312804952263832,0.9678163826465607,10.954057231545448,1.0,1e-05,-0.0,0.008270000000000001,827,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008280000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.06554189324379,5.766749382019043e-06,15.005098655819893,3.4990865290164948,1.153821811079979,10.438443019986153,1.0,1e-05,-0.0,0.008280000000000001,828,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00829,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.4055652320385,5.0067901611328125e-06,15.002159655094147,3.374841272830963,1.0979697406291962,10.988889321684837,1.0,1e-05,-0.0,0.00829,829,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.0083,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.099594101309776,4.649162292480469e-06,14.819067239761353,3.289988547563553,1.0020459592342377,11.123877853155136,1.0,1e-05,-0.0,0.0083,830,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008310000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.214819252491,5.334615707397461e-06,14.826138243079185,3.3048377484083176,1.0331548601388931,10.11295634508133,1.0,1e-05,-0.0,0.008310000000000001,831,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008320000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.167866080999374,4.738569259643555e-06,14.95487217605114,3.283115178346634,0.9900590479373932,11.045531064271927,1.0,1e-05,-0.0,0.008320000000000001,832,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00833,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.49803884327412,4.738569259643555e-06,15.374261632561684,3.315158262848854,0.9313415884971619,10.911938846111298,1.0,1e-05,-0.0,0.00833,833,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.00834,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,35.68922311067581,4.559755325317383e-06,15.09335209429264,3.3226361870765686,0.981048971414566,10.38036496937275,1.0,1e-05,-0.0,0.00834,834,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008350000000000002,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,36.440685480833054,4.425644874572754e-06,14.999821439385414,3.338265672326088,0.9732437878847122,11.110883504152298,1.0,1e-05,-0.0,0.008350000000000002,835,1,True,0.0,0.0
1952022,1417176,237169,standard,from_u,1.0,0.0,-0.0,-0.0,x,0.008360000000000001,x,solve_direct_pardiso,spsolve-phase-fallback,1,1,True,True,nan,0.0,0.0,2.2333803466570067e-14,37.378444984555244,4.753470420837402e-06,15.499866127967834,3.3252277225255966,1.2252042144536972,11.387535855174065,1.0,1e-05,-0.0,0.008360000000000001,836,1,True,0.0,0.0
